genomeNum,sbid,test1,test2,test3,test4,size
77,1,3,2,3,2,100
77,2,32,21,28,21,197
77,3,5,5,0,0,183
77,4,0,0,0,0,85
77,5,2,0,1,0,149
77,6,11,5,6,0,134
77,7,19,7,9,1,168
77,8,6,2,2,0,135
77,9,13,7,2,1,96
77,10,19,14,4,1,67
77,11,3,1,1,1,139
77,12,4,2,0,0,155
77,13,4,4,2,2,156
77,14,21,8,4,3,122
77,15,19,8,9,0,72
77,16,36,36,34,34,142
77,17,15,0,6,0,157
77,18,27,4,24,4,140
77,19,1,1,0,0,67
77,20,1,1,0,0,163
77,21,12,2,12,2,115
77,22,30,7,18,0,151
77,23,5,1,4,1,103
77,24,12,7,6,2,170
77,25,24,11,16,4,181
77,26,4,3,1,0,129
77,27,17,13,14,10,120
77,28,6,5,5,4,166
77,29,16,6,14,5,123
77,30,0,0,0,0,130
77,31,8,7,4,4,131
77,32,0,0,0,0,81
77,33,6,5,4,4,133
77,34,7,7,5,5,75
77,35,12,4,10,2,150
77,36,1,0,1,0,170
77,37,2,0,2,0,172
77,38,13,8,0,0,175
77,39,17,0,15,0,185
77,40,13,2,13,2,182
77,41,8,5,5,2,101
77,42,1,0,0,0,127
77,43,11,4,5,2,163
77,44,21,7,9,3,172
77,45,7,4,1,0,142
77,46,2,1,2,1,162
77,47,15,6,9,3,154
77,48,8,0,1,0,99
77,49,2,0,2,0,122
77,50,2,1,2,1,71
77,51,8,4,3,0,155
77,52,19,5,12,3,198
77,53,12,1,0,0,105
77,54,0,0,0,0,87
77,55,0,0,0,0,164
77,56,0,0,0,0,111
77,57,3,1,1,0,201
77,58,1,0,0,0,159
77,59,7,4,1,0,198
77,60,17,11,7,6,113
77,61,23,1,3,1,146
77,62,4,4,4,4,196
77,63,3,0,2,0,79
77,64,37,12,37,12,172
77,65,19,0,4,0,70
77,66,29,17,2,1,89
77,67,7,3,3,1,116
77,68,3,1,2,0,86
77,69,15,7,15,7,154
77,70,22,7,22,7,77
77,71,10,2,2,0,144
77,72,3,0,0,0,162
77,73,14,7,7,3,146
77,74,6,1,2,1,99
77,75,1,1,0,0,68
77,76,2,0,2,0,142
77,77,4,1,3,0,140
77,78,17,12,9,7,117
77,79,26,26,1,1,173
77,80,8,0,7,0,141
77,81,25,9,3,0,200
77,82,9,0,4,0,170
77,83,7,1,7,1,98
77,84,9,4,4,1,170
77,85,1,0,0,0,156
77,86,9,6,5,2,187
77,87,2,2,0,0,98
77,88,18,8,8,4,179
77,89,11,7,7,3,74
77,90,3,1,0,0,72
77,91,8,6,7,6,195
77,92,2,0,2,0,105
77,93,3,0,3,0,134
77,94,0,0,0,0,140
77,95,3,1,3,1,181
77,96,26,16,10,3,70
77,97,10,8,2,2,190
77,98,8,4,2,1,135
77,99,0,0,0,0,182
78,1,4,3,4,3,140
78,2,16,3,4,3,90
78,3,18,1,15,0,188
78,4,1,0,1,0,194
78,5,0,0,0,0,92
78,6,10,6,0,0,207
78,7,11,4,9,4,133
78,8,3,1,0,0,94
78,9,4,0,2,0,81
78,10,24,13,6,4,125
78,11,7,2,3,2,187
78,12,0,0,0,0,154
78,13,5,5,3,3,70
78,14,24,17,6,4,97
78,15,34,32,30,28,197
78,16,22,2,12,2,169
78,17,4,0,4,0,81
78,18,4,0,4,0,170
78,19,1,1,0,0,176
78,20,12,0,11,0,131
78,21,35,6,25,0,129
78,22,1,1,1,1,102
78,23,5,3,5,3,98
78,24,3,2,3,2,84
78,25,5,1,5,1,107
78,26,24,14,5,3,164
78,27,15,12,12,9,133
78,28,4,4,4,4,98
78,29,18,9,3,1,176
78,30,11,2,9,1,125
78,31,14,4,10,3,181
78,32,2,0,0,0,110
78,33,11,3,4,1,86
78,34,4,3,4,3,92
78,35,13,7,11,5,148
78,36,2,0,0,0,151
78,37,0,0,0,0,150
78,38,13,1,6,1,116
78,39,15,6,0,0,113
78,40,16,0,16,0,132
78,41,13,0,5,0,125
78,42,11,2,8,2,70
78,43,8,4,5,4,191
78,44,14,0,1,0,147
78,45,28,19,9,3,187
78,46,26,7,14,1,181
78,47,2,1,2,1,120
78,48,17,6,7,3,184
78,49,5,2,1,0,74
78,50,10,1,7,1,95
78,51,1,1,1,1,163
78,52,5,3,0,0,161
78,53,10,2,4,2,137
78,54,11,1,0,0,153
78,55,0,0,0,0,117
78,56,0,0,0,0,198
78,57,2,2,0,0,152
78,58,0,0,0,0,123
78,59,0,0,0,0,84
78,60,3,1,0,0,132
78,61,14,3,7,1,196
78,62,23,21,0,0,78
78,63,5,4,4,4,137
78,64,2,2,2,2,182
78,65,0,0,0,0,104
78,66,41,28,41,28,207
78,67,33,15,9,5,133
78,68,1,0,0,0,76
78,69,5,3,2,1,146
78,70,22,16,22,16,155
78,71,2,0,2,0,78
78,72,13,2,1,0,205
78,73,14,5,7,3,140
78,74,9,1,7,0,162
78,75,6,0,6,0,120
78,76,6,3,4,2,172
78,77,21,13,16,8,191
78,78,25,25,0,0,86
78,79,0,0,0,0,161
78,80,18,11,0,0,167
78,81,16,7,13,7,153
78,82,2,0,2,0,113
78,83,5,1,5,1,151
78,84,5,5,2,2,153
78,85,2,1,1,0,83
78,86,12,5,4,1,82
78,87,8,7,4,4,157
78,88,20,8,6,4,189
78,89,11,3,5,3,169
78,90,4,1,0,0,82
78,91,8,6,8,6,153
78,92,10,4,8,3,195
78,93,1,0,1,0,118
78,94,12,0,3,0,138
78,95,7,1,1,1,155
78,96,6,5,1,0,116
78,97,2,0,1,0,84
78,98,6,6,1,1,89
78,99,0,0,0,0,185
79,1,4,2,4,2,79
79,2,34,20,30,19,170
79,3,20,5,15,0,200
79,4,1,0,0,0,97
79,5,2,0,1,0,187
79,6,0,0,0,0,82
79,7,7,5,0,0,73
79,8,1,0,0,0,74
79,9,15,3,9,0,191
79,10,26,13,9,4,190
79,11,7,2,3,2,200
79,12,1,0,1,0,161
79,13,32,14,9,1,181
79,14,37,32,32,28,178
79,15,16,4,5,2,162
79,16,5,0,4,0,73
79,17,4,0,4,0,174
79,18,8,2,4,0,76
79,19,11,0,10,0,155
79,20,3,2,1,0,118
79,21,43,6,34,4,195
79,22,9,3,2,2,179
79,23,23,11,12,8,145
79,24,3,3,0,0,84
79,25,0,0,0,0,88
79,26,7,1,2,1,184
79,27,4,2,2,0,81
79,28,11,2,9,1,107
79,29,0,0,0,0,77
79,30,22,5,13,4,190
79,31,6,2,4,0,195
79,32,8,3,7,3,153
79,33,3,2,1,0,80
79,34,1,0,1,0,143
79,35,3,1,1,0,69
79,36,0,0,0,0,194
79,37,16,8,2,2,181
79,38,28,15,28,15,71
79,39,4,1,4,1,88
79,40,20,4,18,4,136
79,41,3,2,3,2,84
79,42,1,0,1,0,94
79,43,6,1,6,1,139
79,44,12,10,6,4,140
79,45,10,5,4,2,182
79,46,2,1,1,0,77
79,47,3,1,3,1,117
79,48,16,1,6,1,124
79,49,26,4,18,0,134
79,50,5,1,3,0,116
79,51,3,3,1,1,173
79,52,9,2,3,0,175
79,53,2,0,0,0,182
79,54,6,1,0,0,82
79,55,0,0,0,0,96
79,56,0,0,0,0,148
79,57,0,0,0,0,73
79,58,2,1,0,0,132
79,59,0,0,0,0,176
79,60,4,2,1,0,166
79,61,3,0,2,0,117
79,62,30,16,5,5,143
79,63,5,0,0,0,68
79,64,0,0,0,0,177
79,65,4,1,4,1,195
79,66,42,40,41,40,164
79,67,29,16,2,1,94
79,68,5,5,3,3,98
79,69,7,3,4,1,164
79,70,13,10,13,10,122
79,71,0,0,0,0,96
79,72,2,0,2,0,71
79,73,2,1,2,1,121
79,74,13,7,12,7,203
79,75,6,0,5,0,203
79,76,3,1,3,1,106
79,77,4,1,3,0,147
79,78,19,13,10,7,130
79,79,27,27,1,1,145
79,80,5,0,4,0,123
79,81,17,8,1,0,197
79,82,8,6,0,0,126
79,83,10,0,8,0,149
79,84,2,0,2,0,131
79,85,6,6,3,3,85
79,86,0,0,0,0,125
79,87,8,5,2,1,179
79,88,5,2,0,0,180
79,89,6,1,2,0,182
79,90,2,0,0,0,110
79,91,16,13,5,3,116
79,92,4,0,2,0,203
79,93,4,0,4,0,89
79,94,0,0,0,0,196
79,95,1,1,1,1,114
79,96,23,12,8,2,164
79,97,4,3,3,2,177
79,98,6,5,0,0,99
79,99,1,0,1,0,143
80,1,4,2,4,2,74
80,2,33,11,28,9,205
80,3,20,0,18,0,111
80,4,2,1,1,0,150
80,5,5,0,0,0,88
80,6,5,1,4,1,188
80,7,18,10,3,2,153
80,8,10,1,10,1,139
80,9,23,10,7,4,209
80,10,6,2,2,2,199
80,11,0,0,0,0,112
80,12,4,2,3,2,84
80,13,30,19,10,8,199
80,14,32,32,30,30,143
80,15,22,2,12,2,149
80,16,2,0,2,0,73
80,17,5,0,5,0,193
80,18,11,2,7,0,83
80,19,11,0,8,0,139
80,20,29,7,16,0,189
80,21,42,21,30,20,87
80,22,11,8,5,3,174
80,23,19,11,12,6,171
80,24,16,11,5,1,126
80,25,15,9,15,9,178
80,26,5,2,4,1,109
80,27,5,5,0,0,134
80,28,5,1,3,0,111
80,29,31,10,17,8,148
80,30,3,0,3,0,135
80,31,18,10,9,3,203
80,32,5,3,2,1,101
80,33,1,0,1,0,177
80,34,9,1,8,1,137
80,35,12,3,0,0,103
80,36,13,8,0,0,105
80,37,7,3,4,1,102
80,38,4,1,4,1,139
80,39,14,3,12,3,116
80,40,9,2,6,2,152
80,41,7,0,7,0,183
80,42,5,5,4,4,95
80,43,11,3,9,2,87
80,44,14,9,3,3,122
80,45,13,4,7,0,96
80,46,2,1,2,1,97
80,47,11,4,1,1,99
80,48,29,8,24,5,141
80,49,13,2,9,2,144
80,50,1,0,1,0,119
80,51,4,2,1,0,104
80,52,5,3,2,1,135
80,53,9,2,4,2,88
80,54,10,0,0,0,128
80,55,0,0,0,0,83
80,56,0,0,0,0,118
80,57,0,0,0,0,161
80,58,2,1,0,0,155
80,59,0,0,0,0,80
80,60,7,1,7,1,179
80,61,4,2,0,0,86
80,62,3,1,3,1,70
80,63,28,13,7,6,163
80,64,4,4,4,4,167
80,65,5,2,5,2,134
80,66,11,0,10,0,100
80,67,5,1,5,1,77
80,68,29,25,29,25,128
80,69,29,13,2,0,124
80,70,6,1,3,1,84
80,71,5,3,2,1,192
80,72,25,16,25,16,106
80,73,6,1,1,0,205
80,74,5,0,5,0,157
80,75,17,7,5,2,122
80,76,10,0,8,0,177
80,77,7,1,3,1,78
80,78,5,3,3,2,192
80,79,43,13,34,7,132
80,80,26,24,1,1,176
80,81,14,5,8,0,174
80,82,13,4,5,3,202
80,83,20,10,12,5,98
80,84,1,0,1,0,203
80,85,8,8,3,3,80
80,86,0,0,0,0,153
80,87,9,5,1,1,113
80,88,8,7,4,4,138
80,89,4,1,4,1,102
80,90,6,1,2,0,192
80,91,8,2,7,2,202
80,92,16,12,12,9,160
80,93,1,0,1,0,134
80,94,0,0,0,0,209
80,95,2,1,1,1,101
80,96,26,10,11,2,172
80,97,4,2,2,1,130
80,98,6,3,1,0,167
80,99,0,0,0,0,122
81,1,12,5,9,5,196
81,2,3,2,0,0,127
81,3,4,4,0,0,173
81,4,4,0,1,0,151
81,5,5,2,4,1,169
81,6,8,6,1,1,109
81,7,9,1,8,1,189
81,8,12,5,3,3,142
81,9,10,1,3,1,198
81,10,0,0,0,0,91
81,11,1,0,1,0,116
81,12,30,13,10,3,167
81,13,12,2,5,0,120
81,14,38,38,36,36,143
81,15,13,4,2,2,143
81,16,31,10,24,5,144
81,17,9,6,8,5,166
81,18,17,0,14,0,195
81,19,36,4,22,0,196
81,20,1,1,1,1,94
81,21,4,3,4,3,75
81,22,7,2,7,2,123
81,23,24,10,6,2,118
81,24,3,3,0,0,72
81,25,0,0,0,0,92
81,26,11,1,2,1,161
81,27,4,1,3,1,130
81,28,9,1,7,0,154
81,29,24,5,12,4,207
81,30,5,4,4,3,150
81,31,11,8,6,4,152
81,32,10,6,8,4,128
81,33,2,0,1,0,175
81,34,3,0,2,0,116
81,35,9,0,4,0,139
81,36,13,11,0,0,78
81,37,24,4,21,2,127
81,38,4,2,4,2,107
81,39,29,9,27,9,117
81,40,10,3,6,1,127
81,41,0,0,0,0,155
81,42,6,0,1,0,107
81,43,16,4,13,2,95
81,44,14,9,3,1,87
81,45,3,1,2,0,84
81,46,11,4,0,0,105
81,47,11,2,4,2,142
81,48,26,8,21,5,141
81,49,8,2,7,2,168
81,50,2,1,2,1,135
81,51,2,2,0,0,92
81,52,17,3,12,2,183
81,53,11,0,2,0,196
81,54,2,0,2,0,100
81,55,0,0,0,0,117
81,56,0,0,0,0,178
81,57,4,2,2,1,171
81,58,0,0,0,0,127
81,59,6,4,1,0,177
81,60,7,4,3,3,106
81,61,15,0,3,0,188
81,62,4,4,4,4,180
81,63,0,0,0,0,125
81,64,42,35,41,35,158
81,65,31,3,7,1,196
81,66,8,3,5,1,206
81,67,14,12,14,12,114
81,68,7,2,1,1,189
81,69,4,0,0,0,181
81,70,19,7,10,5,154
81,71,12,3,9,2,79
81,72,1,0,0,0,112
81,73,3,1,1,0,160
81,74,1,1,1,1,92
81,75,0,0,0,0,70
81,76,5,2,2,1,126
81,77,28,28,6,6,103
81,78,16,5,9,0,164
81,79,22,14,4,3,138
81,80,2,0,0,0,102
81,81,15,1,13,1,117
81,82,5,0,5,0,191
81,83,3,3,0,0,100
81,84,5,1,1,0,182
81,85,5,5,4,4,103
81,86,0,0,0,0,75
81,87,1,0,1,0,86
81,88,6,1,2,0,198
81,89,5,2,2,0,117
81,90,4,1,0,0,77
81,91,6,6,6,6,128
81,92,7,2,2,2,76
81,93,6,1,4,0,198
81,94,12,0,4,0,89
81,95,1,1,1,1,128
81,96,16,7,2,0,96
81,97,8,4,5,2,196
81,98,3,3,0,0,202
81,99,3,0,3,0,83
82,1,4,2,4,2,77
82,2,22,8,13,2,73
82,3,17,3,17,3,139
82,4,13,2,0,0,80
82,5,2,1,1,0,150
82,6,0,0,0,0,80
82,7,1,1,1,1,113
82,8,10,1,5,0,110
82,9,15,4,2,0,183
82,10,6,2,1,0,149
82,11,22,11,6,4,114
82,12,6,1,1,1,200
82,13,2,2,0,0,137
82,14,2,0,2,0,82
82,15,6,4,4,2,74
82,16,24,11,6,4,111
82,17,32,17,26,13,170
82,18,20,1,11,1,177
82,19,34,6,28,3,145
82,20,9,7,8,6,192
82,21,10,0,1,0,102
82,22,6,2,4,0,123
82,23,13,7,2,0,139
82,24,11,6,5,5,200
82,25,3,3,2,2,164
82,26,22,18,2,2,129
82,27,11,9,8,6,150
82,28,0,0,0,0,70
82,29,4,2,3,1,96
82,30,12,10,7,5,158
82,31,4,0,0,0,194
82,32,4,0,2,0,170
82,33,12,8,3,1,127
82,34,6,1,4,1,194
82,35,1,0,1,0,113
82,36,10,6,4,1,161
82,37,1,0,1,0,180
82,38,15,8,0,0,105
82,39,7,0,7,0,198
82,40,16,6,13,5,192
82,41,4,4,4,4,160
82,42,12,0,12,0,100
82,43,11,11,5,5,111
82,44,11,4,5,1,163
82,45,1,0,0,0,76
82,46,16,5,1,0,89
82,47,9,1,2,1,140
82,48,23,5,17,1,197
82,49,4,2,0,0,150
82,50,3,3,1,1,160
82,51,6,3,4,1,104
82,52,6,3,3,2,95
82,53,3,0,0,0,123
82,54,7,2,2,0,158
82,55,2,0,0,0,128
82,56,0,0,0,0,149
82,57,3,1,1,0,149
82,58,0,0,0,0,127
82,59,0,0,0,0,74
82,60,3,2,0,0,75
82,61,0,0,0,0,160
82,62,28,11,8,6,179
82,63,1,0,1,0,71
82,64,4,4,4,4,167
82,65,4,0,4,0,115
82,66,41,35,41,35,166
82,67,27,5,1,0,164
82,68,4,1,3,1,124
82,69,6,2,5,1,99
82,70,15,11,15,11,129
82,71,8,2,2,1,193
82,72,1,0,0,0,85
82,73,6,2,3,2,171
82,74,12,2,9,2,136
82,75,1,0,0,0,144
82,76,1,0,0,0,180
82,77,4,2,1,0,88
82,78,6,2,5,2,133
82,79,24,19,0,0,138
82,80,12,5,5,0,156
82,81,11,3,4,2,173
82,82,11,5,5,3,101
82,83,0,0,0,0,197
82,84,4,1,4,1,77
82,85,5,5,2,2,171
82,86,9,4,2,1,145
82,87,8,7,4,4,163
82,88,15,8,5,4,191
82,89,8,5,3,0,78
82,90,3,1,0,0,82
82,91,6,1,1,0,111
82,92,18,11,4,0,150
82,93,0,0,0,0,127
82,94,3,0,3,0,115
82,95,5,0,0,0,116
82,96,6,2,1,1,170
82,97,11,9,3,2,174
82,98,6,3,1,0,176
82,99,0,0,0,0,156
83,1,13,6,10,5,162
83,2,17,0,15,0,164
83,3,15,3,11,0,125
83,4,2,0,1,0,182
83,5,1,1,1,1,100
83,6,3,0,0,0,110
83,7,12,6,1,0,153
83,8,0,0,0,0,103
83,9,12,5,3,1,143
83,10,16,13,1,0,93
83,11,4,1,1,1,127
83,12,0,0,0,0,82
83,13,0,0,0,0,132
83,14,29,13,8,3,178
83,15,25,6,16,4,183
83,16,27,10,15,8,144
83,17,24,3,19,0,172
83,18,1,1,1,1,105
83,19,9,3,5,0,81
83,20,10,0,5,0,143
83,21,2,2,0,0,126
83,22,43,7,34,4,176
83,23,9,9,3,3,126
83,24,3,2,3,2,143
83,25,26,13,8,3,134
83,26,13,6,10,6,198
83,27,7,5,6,4,143
83,28,5,5,0,0,97
83,29,23,7,21,6,196
83,30,11,6,4,2,137
83,31,1,0,1,0,72
83,32,5,5,4,4,82
83,33,15,6,8,2,168
83,34,4,0,1,0,195
83,35,4,2,0,0,130
83,36,9,0,1,0,159
83,37,14,10,0,0,111
83,38,2,1,1,0,74
83,39,1,0,1,0,157
83,40,26,10,24,10,142
83,41,1,0,1,0,71
83,42,4,4,4,4,153
83,43,13,0,1,0,155
83,44,13,6,8,4,69
83,45,0,0,0,0,77
83,46,25,7,20,5,172
83,47,7,2,2,2,182
83,48,13,5,10,2,200
83,49,11,0,6,0,88
83,50,0,0,0,0,74
83,51,3,3,1,1,164
83,52,11,6,4,4,71
83,53,18,4,10,3,150
83,54,11,0,1,0,171
83,55,0,0,0,0,108
83,56,2,0,0,0,122
83,57,0,0,0,0,172
83,58,3,1,1,0,203
83,59,3,1,0,0,197
83,60,6,3,3,1,203
83,61,15,0,3,0,199
83,62,4,3,4,3,150
83,63,0,0,0,0,168
83,64,33,31,33,31,131
83,65,0,0,0,0,71
83,66,34,23,3,1,76
83,67,6,0,4,0,175
83,68,11,6,11,6,129
83,69,11,3,11,3,176
83,70,13,8,2,2,111
83,71,0,0,0,0,145
83,72,25,8,12,5,158
83,73,8,1,6,0,88
83,74,1,0,0,0,173
83,75,2,0,0,0,130
83,76,15,12,7,6,148
83,77,4,2,2,1,103
83,78,10,1,9,0,111
83,79,0,0,0,0,84
83,80,19,11,0,0,160
83,81,16,7,11,7,181
83,82,14,0,11,0,176
83,83,2,0,2,0,80
83,84,6,5,3,2,185
83,85,3,2,0,0,101
83,86,10,9,4,4,133
83,87,2,0,2,0,91
83,88,9,0,8,0,112
83,89,7,5,2,1,100
83,90,1,0,0,0,141
83,91,28,13,7,5,171
83,92,3,0,3,0,143
83,93,1,0,1,0,87
83,94,4,1,4,1,86
83,95,6,1,5,1,167
83,96,18,10,7,4,179
83,97,3,1,2,0,138
83,98,6,4,1,1,157
83,99,0,0,0,0,160
84,1,14,7,11,7,181
84,2,2,0,0,0,154
84,3,10,4,5,0,154
84,4,0,0,0,0,157
84,5,1,1,1,1,110
84,6,1,0,0,0,72
84,7,6,5,0,0,92
84,8,11,5,9,5,130
84,9,15,8,6,2,191
84,10,14,12,0,0,114
84,11,5,1,2,1,125
84,12,0,0,0,0,76
84,13,1,1,1,1,106
84,14,28,11,9,3,190
84,15,9,2,0,0,81
84,16,40,40,35,35,198
84,17,17,10,13,7,199
84,18,0,0,0,0,137
84,19,9,2,5,0,94
84,20,18,0,9,0,112
84,21,2,2,0,0,106
84,22,23,1,5,1,67
84,23,46,21,35,11,106
84,24,5,3,5,3,140
84,25,2,2,2,2,77
84,26,13,6,6,3,155
84,27,3,3,0,0,125
84,28,16,13,16,13,173
84,29,2,2,2,2,130
84,30,2,1,1,0,71
84,31,11,5,9,4,136
84,32,36,8,22,5,171
84,33,6,6,4,4,183
84,34,12,7,6,3,157
84,35,8,1,6,1,185
84,36,2,0,0,0,120
84,37,4,0,2,0,116
84,38,10,5,0,0,191
84,39,20,2,16,0,193
84,40,21,1,18,1,196
84,41,8,4,5,4,190
84,42,7,2,2,1,197
84,43,18,7,6,3,180
84,44,3,1,2,0,77
84,45,7,2,2,2,191
84,46,18,4,8,4,108
84,47,27,4,23,0,194
84,48,1,0,1,0,200
84,49,5,3,0,0,167
84,50,7,3,5,3,176
84,51,12,2,0,0,183
84,52,0,0,0,0,87
84,53,0,0,0,0,143
84,54,2,2,0,0,152
84,55,2,0,2,0,113
84,56,1,0,0,0,151
84,57,3,1,0,0,85
84,58,14,3,7,1,197
84,59,23,21,0,0,72
84,60,1,0,0,0,118
84,61,4,3,4,3,137
84,62,2,1,2,1,160
84,63,41,36,41,36,189
84,64,29,10,2,0,126
84,65,6,0,5,0,160
84,66,6,1,6,1,67
84,67,22,10,21,10,93
84,68,22,11,22,11,73
84,69,8,2,0,0,153
84,70,1,0,0,0,116
84,71,5,1,3,1,142
84,72,12,2,9,2,137
84,73,1,0,0,0,143
84,74,2,1,0,0,122
84,75,10,6,3,0,181
84,76,27,27,2,2,144
84,77,21,0,6,0,91
84,78,0,0,0,0,107
84,79,19,15,0,0,128
84,80,10,3,0,0,146
84,81,12,4,6,0,77
84,82,1,0,1,0,103
84,83,7,0,5,0,116
84,84,6,6,3,3,78
84,85,0,0,0,0,138
84,86,10,4,4,1,91
84,87,5,5,4,4,107
84,88,7,1,4,1,194
84,89,8,0,4,0,116
84,90,0,0,0,0,130
84,91,5,1,1,0,111
84,92,30,11,12,8,180
84,93,1,0,1,0,103
84,94,2,0,2,0,131
84,95,6,0,3,0,149
84,96,18,10,7,4,174
84,97,2,1,1,0,196
84,98,5,3,0,0,153
84,99,0,0,0,0,111
85,1,3,1,2,1,113
85,2,16,6,5,3,94
85,3,8,1,1,0,71
85,4,0,0,0,0,71
85,5,18,1,15,0,93
85,6,8,0,7,0,76
85,7,2,0,1,0,193
85,8,10,5,3,0,155
85,9,6,4,1,0,119
85,10,1,0,0,0,126
85,11,19,5,5,3,170
85,12,1,1,1,1,155
85,13,8,4,0,0,200
85,14,2,1,1,1,94
85,15,32,30,10,8,115
85,16,20,2,9,0,135
85,17,33,18,23,10,163
85,18,16,9,13,6,187
85,19,1,1,1,1,116
85,20,9,2,7,1,154
85,21,19,4,14,2,193
85,22,12,10,2,1,85
85,23,16,6,16,6,196
85,24,3,2,3,2,106
85,25,6,1,6,1,121
85,26,16,11,3,2,92
85,27,12,9,9,6,182
85,28,3,3,3,3,80
85,29,2,2,2,2,118
85,30,11,2,10,1,182
85,31,12,3,4,2,72
85,32,6,3,1,1,124
85,33,6,2,4,0,189
85,34,6,4,5,4,165
85,35,2,2,0,0,172
85,36,9,5,1,0,162
85,37,9,0,1,0,142
85,38,13,8,0,0,95
85,39,38,20,35,18,119
85,40,3,1,3,1,189
85,41,13,4,12,4,125
85,42,6,4,5,4,125
85,43,6,0,6,0,131
85,44,11,11,4,4,123
85,45,16,4,8,1,118
85,46,1,0,1,0,142
85,47,10,5,1,1,103
85,48,2,1,2,1,83
85,49,13,3,10,0,179
85,50,9,1,6,1,182
85,51,3,3,1,1,158
85,52,7,0,3,0,182
85,53,3,0,0,0,168
85,54,0,0,0,0,117
85,55,0,0,0,0,201
85,56,0,0,0,0,167
85,57,6,3,3,2,159
85,58,0,0,0,0,81
85,59,2,1,0,0,174
85,60,0,0,0,0,94
85,61,29,12,9,6,202
85,62,4,1,4,1,103
85,63,2,2,2,2,204
85,64,6,1,6,1,96
85,65,47,35,43,34,177
85,66,8,3,4,1,132
85,67,7,1,6,0,117
85,68,7,1,3,1,104
85,69,20,13,20,13,179
85,70,14,5,3,2,114
85,71,1,0,0,0,92
85,72,5,1,3,1,158
85,73,8,2,6,2,153
85,74,1,0,0,0,160
85,75,3,0,0,0,126
85,76,45,19,35,11,183
85,77,27,27,1,1,132
85,78,1,0,0,0,128
85,79,11,9,5,3,118
85,80,8,2,1,1,126
85,81,7,1,4,0,88
85,82,18,3,15,1,110
85,83,2,0,2,0,144
85,84,9,6,6,3,180
85,85,2,1,1,0,107
85,86,16,12,8,4,172
85,87,9,0,9,0,190
85,88,6,4,2,1,128
85,89,5,2,3,0,139
85,90,7,6,6,6,151
85,91,0,0,0,0,92
85,92,3,0,3,0,127
85,93,0,0,0,0,88
85,94,3,0,0,0,139
85,95,8,5,2,1,126
85,96,9,8,2,2,172
85,97,3,1,2,0,116
85,98,5,3,0,0,179
85,99,0,0,0,0,72
86,1,12,5,9,5,196
86,2,20,13,18,11,184
86,3,2,1,1,0,168
86,4,0,0,0,0,137
86,5,1,0,0,0,96
86,6,8,3,3,0,126
86,7,17,8,12,6,108
86,8,0,0,0,0,76
86,9,3,0,1,0,75
86,10,12,8,2,1,69
86,11,18,14,4,1,85
86,12,6,1,2,1,172
86,13,2,2,0,0,104
86,14,3,0,2,0,124
86,15,29,29,9,9,120
86,16,14,2,3,0,132
86,17,36,36,36,36,100
86,18,19,1,9,1,198
86,19,38,26,36,26,83
86,20,2,1,0,0,79
86,21,9,2,8,1,167
86,22,11,2,8,2,145
86,23,3,1,3,1,78
86,24,48,38,38,29,126
86,25,11,3,4,2,194
86,26,6,0,2,0,157
86,27,27,14,8,3,156
86,28,17,13,17,13,173
86,29,2,2,2,2,138
86,30,16,6,14,5,124
86,31,0,0,0,0,95
86,32,11,4,8,2,166
86,33,6,2,4,0,199
86,34,7,7,5,5,119
86,35,8,3,5,1,92
86,36,1,0,1,0,67
86,37,4,1,4,1,92
86,38,1,1,0,0,84
86,39,0,0,0,0,195
86,40,18,9,0,0,174
86,41,2,0,2,0,199
86,42,20,2,20,2,92
86,43,8,4,4,2,148
86,44,0,0,0,0,110
86,45,12,8,6,4,185
86,46,13,8,4,2,88
86,47,1,0,0,0,135
86,48,8,2,3,2,180
86,49,11,1,9,1,105
86,50,9,3,1,0,111
86,51,10,1,6,1,167
86,52,3,3,1,1,152
86,53,5,1,1,0,166
86,54,9,1,9,1,153
86,55,13,2,1,0,144
86,56,0,0,0,0,187
86,57,0,0,0,0,120
86,58,2,1,0,0,147
86,59,0,0,0,0,99
86,60,3,1,0,0,182
86,61,0,0,0,0,78
86,62,18,8,8,5,152
86,63,20,0,3,0,160
86,64,0,0,0,0,125
86,65,4,4,4,4,90
86,66,12,1,12,1,188
86,67,25,3,22,3,182
86,68,9,2,3,0,141
86,69,6,2,5,1,104
86,70,20,16,20,16,184
86,71,8,2,1,0,146
86,72,4,0,1,0,173
86,73,3,0,2,0,120
86,74,10,2,8,2,122
86,75,1,0,0,0,134
86,76,3,2,2,1,158
86,77,24,14,15,6,189
86,78,26,26,1,1,174
86,79,5,0,5,0,142
86,80,7,5,1,0,91
86,81,9,2,0,0,144
86,82,13,4,5,0,118
86,83,6,0,6,0,140
86,84,9,9,6,6,163
86,85,5,3,5,3,74
86,86,2,1,0,0,82
86,87,16,10,8,2,190
86,88,9,1,9,1,195
86,89,6,4,2,1,133
86,90,4,2,4,2,139
86,91,6,5,0,0,72
86,92,2,0,2,0,127
86,93,3,0,3,0,159
86,94,4,1,4,1,90
86,95,3,0,3,0,187
86,96,10,5,1,0,128
86,97,5,5,2,2,146
86,98,7,4,2,1,170
86,99,0,0,0,0,170
87,1,4,2,4,2,79
87,2,36,23,32,21,140
87,3,14,1,11,0,197
87,4,1,0,1,0,133
87,5,0,0,0,0,124
87,6,1,1,0,0,95
87,7,2,1,0,0,106
87,8,11,0,7,0,186
